OCCUR_DATE,BORO,LOCATION_DESC,STATISTICAL_MURDER_FLAG,Latitude,Longitude,zipcode
07/27/2019,BROOKLYN,,False,40.65723661,-73.9007578,11212
07/27/2019,BROOKLYN,,True,40.65723661,-73.9007578,11212
07/27/2019,BROOKLYN,,True,40.65723661,-73.9007578,11212
07/27/2019,MANHATTAN,,False,40.83406955,-73.94294826,10039
07/27/2019,BROOKLYN,,False,40.68419426,-73.91608565,11233
07/27/2019,BROOKLYN,,False,40.65723661,-73.9007578,11212
07/27/2019,BROOKLYN,,False,40.65723661,-73.9007578,11212
07/27/2019,BROOKLYN,,True,40.65723661,-73.9007578,11212
07/27/2019,BROOKLYN,,False,40.65723661,-73.9007578,11212
07/27/2019,BROOKLYN,,True,40.65723661,-73.9007578,11212
07/27/2019,BROOKLYN,,True,40.65723661,-73.9007578,11212
07/27/2019,BROOKLYN,GROCERY/BODEGA,False,40.66470274,-73.86733434,11208
07/28/2019,BRONX,,True,40.84253424,-73.84523203,10461
07/28/2019,BRONX,,False,40.81482246,-73.88654243,10474
07/28/2019,BRONX,MULTI DWELL - APT BUILD,False,40.85143705,-73.91780151,10453
07/28/2019,BROOKLYN,,True,40.63434883,-73.90633063,11236
07/28/2019,BRONX,MULTI DWELL - APT BUILD,False,40.85143705,-73.91780151,10453
07/28/2019,QUEENS,,False,40.67422671,-73.85727461,11416
07/28/2019,BRONX,,False,40.83976697,-73.91472051,10452
07/28/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.81860117,-73.95246159,10027
07/28/2019,BRONX,,False,40.88311966,-73.90332187,10463
07/29/2019,BROOKLYN,,False,40.67943429,-73.93211333,11233
07/29/2019,BRONX,,False,40.85140802,-73.88508476,10458
07/29/2019,BRONX,,False,40.83594085,-73.88646463,10459
07/29/2019,BRONX,,False,40.82377809,-73.89992026,10459
07/30/2019,MANHATTAN,,False,40.79612655,-73.94557011,10026
07/30/2019,QUEENS,,False,40.6780368,-73.7813482,11434
07/31/2019,QUEENS,,False,40.75278823,-73.86626922,11372
08/03/2019,BRONX,,True,40.852647,-73.92169963,10033
08/03/2019,BRONX,,True,40.83186682,-73.89776884,10459
08/03/2019,BROOKLYN,,False,40.67301907,-73.87036943,11208
08/03/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.79898645,-73.94461742,10026
08/04/2019,MANHATTAN,,True,40.81043797,-73.95283634,10027
08/04/2019,BROOKLYN,,False,40.67930793,-73.94961713,11216
08/04/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.6698366,-73.91469197,11212
08/04/2019,MANHATTAN,,False,40.81043797,-73.95283634,10027
08/05/2019,BROOKLYN,,False,40.67117671,-73.92532966,11233
08/05/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.75524179,-73.94484892,10044
08/05/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66276879,-73.90753042,11212
08/05/2019,BROOKLYN,,False,40.67117671,-73.92532966,11233
08/05/2019,BROOKLYN,,False,40.67117671,-73.92532966,11233
08/05/2019,BRONX,,False,40.84252229,-73.88077258,10460
08/05/2019,BROOKLYN,,False,40.67117671,-73.92532966,11233
08/06/2019,BRONX,MULTI DWELL - APT BUILD,True,40.8320234,-73.91795987,10456
08/06/2019,STATEN ISLAND,,False,40.63953612,-74.0873037,10301
08/06/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67003072,-73.90404372,11207
08/08/2019,BROOKLYN,,False,40.65120729,-73.94142593,11225
08/08/2019,STATEN ISLAND,,False,40.63592016,-74.16944047,10303
08/10/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.77533725,-73.93628976,11102
08/10/2019,BRONX,,False,40.8169805,-73.92115316,10454
08/10/2019,BROOKLYN,,False,40.6443332,-73.93927958,11203
08/10/2019,BRONX,,False,40.83946765,-73.88948016,10459
08/11/2019,MANHATTAN,BAR/NIGHT CLUB,False,40.7409502,-73.99212711,10011
08/11/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66905083,-73.87035889,11208
08/11/2019,BROOKLYN,,False,40.67611879,-73.90078062,11207
08/11/2019,BROOKLYN,,False,40.66148833,-73.87233009,11208
08/11/2019,QUEENS,,False,40.68844743,-73.79612347,11436
08/11/2019,BROOKLYN,,False,40.60262202,-73.91466441,11234
08/11/2019,BROOKLYN,,False,40.66148833,-73.87233009,11208
08/11/2019,BROOKLYN,,False,40.67611879,-73.90078062,11207
08/11/2019,BRONX,MULTI DWELL - PUBLIC HOUS,True,40.8685893,-73.86725638,10467
08/11/2019,BRONX,MULTI DWELL - PUBLIC HOUS,True,40.8685893,-73.86725638,10467
08/12/2019,MANHATTAN,,False,40.79862966,-73.93659275,10035
08/12/2019,BROOKLYN,GROCERY/BODEGA,False,40.66177531,-73.89809484,11212
08/12/2019,BROOKLYN,GROCERY/BODEGA,False,40.66177531,-73.89809484,11212
08/12/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.77428966,-73.98711837,10019
08/13/2019,MANHATTAN,,False,40.8292241,-73.94336255,10039
08/13/2019,QUEENS,,False,40.67763954,-73.74271693,11412
08/13/2019,BROOKLYN,,False,40.60894821,-73.98372161,11204
08/13/2019,BROOKLYN,,False,40.60894821,-73.98372161,11204
08/13/2019,BRONX,GROCERY/BODEGA,False,40.84676415,-73.9101113,10453
08/14/2019,BROOKLYN,,False,40.69601703,-73.93172613,11221
08/14/2019,BROOKLYN,,True,40.68376185,-73.88564701,11207
08/15/2019,BRONX,,True,40.82417939,-73.89802454,10459
08/15/2019,MANHATTAN,,False,40.82502183,-73.94500088,10031
08/16/2019,BROOKLYN,,False,40.66904447,-73.88134988,11207
08/16/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.67016717,-73.91572929,11233
08/16/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.79644482,-73.96491942,10024
08/16/2019,BRONX,,True,40.86565791,-73.8913092,10458
08/16/2019,BRONX,,True,40.86565791,-73.8913092,10458
08/17/2019,BROOKLYN,,True,40.69151241,-73.90955229,11237
08/17/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.82146556,-73.91810251,10451
08/18/2019,BRONX,MULTI DWELL - APT BUILD,True,40.81572038,-73.86450304,10473
08/18/2019,BROOKLYN,,False,40.66486584,-73.92024777,11212
08/18/2019,BROOKLYN,,False,40.66486584,-73.92024777,11212
08/19/2019,BRONX,,False,40.82880834,-73.89466508,10459
08/20/2019,BROOKLYN,,True,40.57767478,-73.9860554,11224
08/20/2019,BROOKLYN,,True,40.66473091,-73.92117024,11212
08/20/2019,QUEENS,,True,40.66428433,-73.7718834,11434
08/20/2019,QUEENS,,True,40.69382299,-73.80059892,11435
08/21/2019,BRONX,,False,40.85556693,-73.86666129,10467
08/21/2019,STATEN ISLAND,GROCERY/BODEGA,False,40.6344128,-74.11896343,10310
08/21/2019,BROOKLYN,,False,40.66256525,-73.91962988,11212
08/22/2019,MANHATTAN,,False,40.73066781,-73.9830794,10009
08/22/2019,QUEENS,PVT HOUSE,False,40.66753734,-73.76356139,11413
08/22/2019,BRONX,,False,40.85454791,-73.91333944,10453
08/22/2019,BRONX,,False,40.85454791,-73.91333944,10453
08/23/2019,BRONX,,False,40.80791834,-73.91901593,10454
08/23/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.63630947,-73.92146346,11203
08/23/2019,QUEENS,,False,40.69780531,-73.80814072,11435
08/23/2019,BRONX,,False,40.80791834,-73.91901593,10454
08/24/2019,BRONX,,False,40.88099307,-73.86250967,10470
08/24/2019,QUEENS,,False,40.69129071,-73.79779584,11433
08/24/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.72229372,-73.98901004,10003
08/25/2019,QUEENS,,False,40.73817232,-73.86075293,11368
08/25/2019,BROOKLYN,,False,40.5833878,-73.98652336,11224
08/25/2019,QUEENS,,True,40.73455765,-73.88405877,11373
08/25/2019,BRONX,,True,40.87347932,-73.87961085,10467
08/25/2019,QUEENS,,False,40.75197548,-73.86377324,11372
08/25/2019,BROOKLYN,MULTI DWELL - APT BUILD,False,40.60588157,-73.99873173,11214
08/26/2019,QUEENS,,True,40.65092652,-73.734942,11422
08/26/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81264164,-73.91509484,10454
08/26/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.72135161,-73.99033621,10013
08/26/2019,QUEENS,,True,40.67208637,-73.75649487,11413
08/27/2019,QUEENS,,False,40.68249891,-73.78727051,11434
08/27/2019,BRONX,,False,40.83021195,-73.91182094,10456
08/27/2019,BROOKLYN,,False,40.66043744,-73.93977448,11225
08/27/2019,BRONX,,False,40.8414515,-73.86804262,10460
08/28/2019,BRONX,,False,40.86350711,-73.90446458,10468
08/28/2019,MANHATTAN,,False,40.80027269,-73.95248416,10026
08/29/2019,QUEENS,,False,40.70433647,-73.79770578,11433
08/29/2019,QUEENS,,False,40.70433647,-73.79770578,11433
08/30/2019,QUEENS,,False,40.69368669,-73.80035208,11435
08/30/2019,QUEENS,,True,40.67458962,-73.80393818,11436
08/30/2019,BROOKLYN,,False,40.63805647,-73.9269701,11203
08/30/2019,QUEENS,,True,40.71193868,-73.90447508,11378
08/30/2019,BROOKLYN,,False,40.68428026,-73.8734283,11208
08/30/2019,BRONX,,False,40.84486687,-73.90982607,10453
08/30/2019,BROOKLYN,LIQUOR STORE,False,40.69044131,-73.90766851,11237
08/31/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.68806969,-73.93456572,11221
08/31/2019,BROOKLYN,,False,40.64518589,-74.00666114,11220
08/31/2019,QUEENS,,False,40.70393667,-73.73324978,11429
08/31/2019,BRONX,GAS STATION,False,40.84262562,-73.85205654,10462
09/01/2019,QUEENS,,False,40.59245137,-73.78602574,11692
09/02/2019,QUEENS,,True,40.69761868,-73.82004576,11419
09/02/2019,BROOKLYN,,True,40.63935419,-73.95537071,11210
09/02/2019,STATEN ISLAND,,True,40.61087985,-74.11676658,10310
09/02/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.84118337,-73.87989224,10460
09/02/2019,BRONX,,False,40.85451103,-73.89291817,10458
09/02/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.68639621,-73.94909728,11216
09/02/2019,BROOKLYN,,True,40.63935419,-73.95537071,11210
09/02/2019,BRONX,,False,40.88323606,-73.86299934,10470
09/02/2019,BROOKLYN,,True,40.69577451,-73.90652877,11237
09/02/2019,QUEENS,,False,40.69761868,-73.82004576,11419
09/02/2019,QUEENS,,False,40.69761868,-73.82004576,11419
09/02/2019,BROOKLYN,,False,40.63935419,-73.95537071,11210
09/02/2019,BROOKLYN,,False,40.63935419,-73.95537071,11210
09/02/2019,QUEENS,,True,40.69761868,-73.82004576,11419
09/04/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67119128,-73.90953096,11212
09/04/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66713489,-73.86697872,11208
09/04/2019,BRONX,,False,40.82441367,-73.91569768,10456
09/05/2019,BROOKLYN,,True,40.6437431,-73.95073221,11203
09/06/2019,BROOKLYN,PVT HOUSE,True,40.69205539,-73.91252923,11237
09/06/2019,BROOKLYN,,False,40.67081798,-73.93510873,11213
09/06/2019,BROOKLYN,PVT HOUSE,True,40.69205539,-73.91252923,11237
09/07/2019,MANHATTAN,,False,40.81294931,-73.955882,10115
09/08/2019,QUEENS,,False,40.69086169,-73.75863992,11412
09/10/2019,MANHATTAN,,False,40.79213136,-73.93617415,10029
09/11/2019,QUEENS,,False,40.66601514,-73.77927507,11434
09/11/2019,BROOKLYN,,False,40.65549865,-73.91795327,11212
09/11/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.67508142,-73.92363764,11233
09/12/2019,BROOKLYN,,False,40.66592604,-73.9254653,11213
09/12/2019,BRONX,,False,40.88735629,-73.8590241,10466
09/12/2019,BROOKLYN,,False,40.66592604,-73.9254653,11213
09/12/2019,MANHATTAN,,True,40.82305732,-73.94242183,10030
09/13/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.68639621,-73.94909728,11216
09/13/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.82518828,-73.90447443,10456
09/14/2019,BROOKLYN,,False,40.69300683,-73.91218157,11237
09/14/2019,MANHATTAN,,True,40.8520462,-73.93174671,10033
09/15/2019,MANHATTAN,,False,40.82102634,-73.93760654,10030
09/15/2019,BRONX,,False,40.86381259,-73.89073828,10458
09/15/2019,BRONX,,False,40.82295411,-73.86818047,10473
09/15/2019,BROOKLYN,MULTI DWELL - APT BUILD,True,40.69703348,-73.97163052,11205
09/16/2019,MANHATTAN,,False,40.80093037,-73.94109824,10026
09/16/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69501547,-73.97809388,11240
09/17/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.82414361,-73.9171713,10456
09/17/2019,QUEENS,,False,40.74526385,-73.90503473,11377
09/17/2019,STATEN ISLAND,,False,40.61787683,-74.08244484,10304
09/18/2019,MANHATTAN,,False,40.80027269,-73.95248416,10026
09/18/2019,BRONX,,False,40.83482424,-73.91597879,10452
09/21/2019,BROOKLYN,,False,40.64047465,-73.94846549,11203
09/21/2019,BROOKLYN,,False,40.64047465,-73.94846549,11203
09/21/2019,BROOKLYN,,False,40.64047465,-73.94846549,11203
09/21/2019,QUEENS,,True,40.68891449,-73.75444613,11412
09/22/2019,BRONX,,False,40.81689423,-73.83880737,10465
09/22/2019,QUEENS,,False,40.70031565,-73.76598816,11423
09/22/2019,BRONX,MULTI DWELL - APT BUILD,True,40.82449533,-73.91252835,10456
09/22/2019,QUEENS,,False,40.70031565,-73.76598816,11423
09/22/2019,BROOKLYN,,False,40.63870617,-73.94682044,11203
09/23/2019,BROOKLYN,,False,40.67918937,-73.92053889,11233
09/23/2019,MANHATTAN,MULTI DWELL - APT BUILD,False,40.79584734,-73.94690846,10026
09/23/2019,MANHATTAN,,False,40.82048711,-73.95494146,10031
09/23/2019,MANHATTAN,MULTI DWELL - APT BUILD,False,40.79584734,-73.94690846,10026
09/23/2019,BROOKLYN,,False,40.64085442,-73.95820727,11226
09/23/2019,BRONX,,False,40.87004218,-73.90311219,10468
09/23/2019,BROOKLYN,,False,40.64085442,-73.95820727,11226
09/24/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67005536,-73.92117364,11233
09/24/2019,BROOKLYN,,False,40.65775742,-73.95177383,11225
09/24/2019,BRONX,MULTI DWELL - APT BUILD,False,40.84799481,-73.9179962,10453
09/24/2019,BRONX,,False,40.83241675,-73.89071441,10459
09/25/2019,BROOKLYN,,False,40.64487925,-73.89268818,11236
09/26/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81252582,-73.92442599,10454
09/26/2019,BROOKLYN,,False,40.69437524,-73.9856652,11201
09/26/2019,MANHATTAN,,False,40.79963258,-73.94616772,10026
09/27/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.59646224,-73.77246484,11691
09/27/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66762962,-73.89625583,11207
09/27/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,True,40.59646224,-73.77246484,11691
09/27/2019,QUEENS,,False,40.59368542,-73.75907128,11691
09/27/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.59646224,-73.77246484,11691
09/27/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66762962,-73.89625583,11207
09/27/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67163411,-73.87442946,11208
09/27/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,True,40.59646224,-73.77246484,11691
09/27/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66762962,-73.89625583,11207
09/28/2019,BRONX,,True,40.83855962,-73.89660773,10459
09/29/2019,BRONX,MULTI DWELL - PUBLIC HOUS,True,40.88649761,-73.84591809,10466
09/29/2019,BRONX,,False,40.86275393,-73.90449187,10468
09/29/2019,STATEN ISLAND,,False,40.62157071,-74.07804344,10301
09/30/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.79966428,-73.9471982,10026
09/30/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,True,40.79966428,-73.9471982,10026
10/01/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,True,40.69902183,-73.79572396,11433
10/02/2019,BRONX,,False,40.84297852,-73.91457837,10452
10/02/2019,BROOKLYN,,False,40.69579146,-73.93909478,11206
10/02/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.68121735,-73.92570668,11233
10/03/2019,BROOKLYN,MULTI DWELL - APT BUILD,False,40.66123242,-73.9124908,11212
10/03/2019,BROOKLYN,MULTI DWELL - APT BUILD,True,40.64465171,-73.92620683,11203
10/03/2019,BROOKLYN,,True,40.68217863,-73.9499363,11216
10/03/2019,MANHATTAN,,True,40.8401849,-73.9376403,10032
10/04/2019,BRONX,,True,40.83451692,-73.91770926,10452
10/04/2019,BRONX,,False,40.83350737,-73.86663909,10472
10/05/2019,MANHATTAN,,True,40.80033413,-73.94565607,10026
10/05/2019,BRONX,,False,40.85745374,-73.84754299,10461
10/05/2019,BRONX,GROCERY/BODEGA,False,40.81594607,-73.90761859,10455
10/05/2019,BRONX,,False,40.80091201,-73.91550621,10454
10/06/2019,BROOKLYN,,False,40.67488574,-73.96007502,11238
10/06/2019,MANHATTAN,,False,40.79124,-73.94597159,10029
10/06/2019,BROOKLYN,,False,40.64017201,-73.94552437,11203
10/06/2019,BROOKLYN,,False,40.67488574,-73.96007502,11238
10/06/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.68786312,-73.94938958,11216
10/07/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.5797808,-73.9984251,11224
10/07/2019,BRONX,,False,40.81824648,-73.85414297,10473
10/09/2019,QUEENS,HOSPITAL,False,40.75353323,-73.70659811,11005
10/09/2019,QUEENS,,True,40.74174861,-73.70204617,11004
10/10/2019,BROOKLYN,SUPERMARKET,True,40.65606857,-73.95996825,11226
10/11/2019,QUEENS,,False,40.68441902,-73.78257212,11434
10/11/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.74895471,-74.00123982,10001
10/12/2019,MANHATTAN,,True,40.80732345,-73.94941909,10027
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,False,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,False,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,False,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,True,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,True,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,True,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,False,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,False,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,False,40.67621636,-73.9304215,11233
10/12/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.83061207,-73.90728113,10456
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,True,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,True,40.67621636,-73.9304215,11233
10/12/2019,BROOKLYN,BAR/NIGHT CLUB,True,40.67621636,-73.9304215,11233
10/12/2019,MANHATTAN,,False,40.76292445,-73.98564865,10018
10/13/2019,BROOKLYN,,False,40.69426406,-73.93280864,11221
10/13/2019,BROOKLYN,,False,40.69426406,-73.93280864,11221
10/13/2019,MANHATTAN,,False,40.74409945,-73.97634911,10010
10/15/2019,BROOKLYN,,False,40.62283723,-73.91761383,11234
10/17/2019,QUEENS,,False,40.65818298,-73.74867583,11413
10/18/2019,MANHATTAN,MULTI DWELL - APT BUILD,True,40.8108778,-73.94106392,10037
10/18/2019,MANHATTAN,MULTI DWELL - APT BUILD,True,40.8108778,-73.94106392,10037
10/19/2019,QUEENS,,False,40.7046692,-73.80782589,11435
10/21/2019,MANHATTAN,,False,40.77428966,-73.98711837,10019
10/22/2019,QUEENS,,False,40.68407079,-73.86297405,11416
10/23/2019,QUEENS,,True,40.67617271,-73.77997804,11434
10/23/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.74347046,-74.00539165,10011
10/24/2019,BRONX,,False,40.855641,-73.91244672,10453
10/24/2019,STATEN ISLAND,PVT HOUSE,True,40.63806433,-74.1661074,10303
10/24/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.66940551,-73.86364087,11208
10/25/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.58996548,-73.80957661,11693
10/25/2019,BRONX,,False,40.85779072,-73.89878864,10458
10/25/2019,BRONX,,False,40.85779072,-73.89878864,10458
10/25/2019,BRONX,,False,40.85779072,-73.89878864,10458
10/25/2019,BRONX,,False,40.89867123,-73.85484412,10466
10/25/2019,BRONX,,False,40.89867123,-73.85484412,10466
10/26/2019,BRONX,,False,40.84640904,-73.8933733,10457
10/26/2019,QUEENS,,True,40.68372975,-73.78467642,11434
10/26/2019,BROOKLYN,FAST FOOD,False,40.68407112,-73.87074275,11208
10/26/2019,BROOKLYN,,False,40.64639409,-73.90371015,11236
10/27/2019,BROOKLYN,,False,40.68200062,-73.94822225,11216
10/27/2019,BRONX,,False,40.83088657,-73.91862684,10456
10/27/2019,BROOKLYN,,False,40.66304419,-73.90565663,11212
10/28/2019,BROOKLYN,,False,40.6748337,-73.9194211,11233
10/28/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.81113131,-73.93671563,10037
10/28/2019,QUEENS,,False,40.70638803,-73.79997184,11433
10/28/2019,BRONX,,False,40.83626611,-73.91132753,10456
10/29/2019,BROOKLYN,,False,40.7014073,-73.983807,10002
10/29/2019,QUEENS,,False,40.68601772,-73.76645795,11434
10/30/2019,BRONX,,False,40.86976531,-73.8914948,10468
10/31/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.82305602,-73.90452672,10456
10/31/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.82305602,-73.90452672,10456
10/31/2019,BROOKLYN,,True,40.69034603,-73.90952165,11237
10/31/2019,BRONX,,False,40.86890583,-73.89630022,10468
11/01/2019,BRONX,MULTI DWELL - APT BUILD,False,40.84431529,-73.90941999,10453
11/02/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.71054826,-73.94072475,11211
11/02/2019,MANHATTAN,,False,40.7894633,-73.947634,10029
11/02/2019,STATEN ISLAND,PVT HOUSE,False,40.645023,-74.0772173,10301
11/02/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69607872,-73.95270154,11206
11/02/2019,BRONX,,False,40.88007341,-73.85069555,10466
11/03/2019,BROOKLYN,,False,40.69386931,-73.9622129,11205
11/03/2019,QUEENS,,False,40.59728291,-73.76193003,11691
11/04/2019,BRONX,,False,40.82078977,-73.91375938,10456
11/04/2019,QUEENS,MULTI DWELL - PUBLIC HOUS,False,40.75544249,-73.94342212,10044
11/04/2019,BRONX,,False,40.82078977,-73.91375938,10456
11/04/2019,BRONX,,True,40.82078977,-73.91375938,10456
11/04/2019,BRONX,,True,40.82078977,-73.91375938,10456
11/05/2019,QUEENS,,False,40.6896574,-73.78410197,11434
11/05/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69979933,-73.98373211,11240
11/05/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.69979933,-73.98373211,11240
11/06/2019,BRONX,,False,40.8697045,-73.86688084,10467
11/06/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.67651601,-73.93596122,11213
11/06/2019,BROOKLYN,,False,40.66705698,-73.99470235,11215
11/10/2019,BROOKLYN,MULTI DWELL - APT BUILD,False,40.62016205,-73.92700836,11234
11/10/2019,MANHATTAN,,False,40.764068,-73.95505747,10065
11/10/2019,BROOKLYN,MULTI DWELL - APT BUILD,True,40.62016205,-73.92700836,11234
11/10/2019,MANHATTAN,,False,40.86587525,-73.92766491,10040
11/10/2019,BROOKLYN,MULTI DWELL - APT BUILD,True,40.62016205,-73.92700836,11234
11/10/2019,MANHATTAN,,False,40.86587525,-73.92766491,10040
11/10/2019,BROOKLYN,SHOE STORE,False,40.6642355,-73.94546507,11225
11/10/2019,MANHATTAN,,False,40.86587525,-73.92766491,10040
11/10/2019,BROOKLYN,MULTI DWELL - APT BUILD,False,40.62016205,-73.92700836,11234
11/10/2019,BRONX,,False,40.83119532,-73.91327952,10456
11/12/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.82414361,-73.9171713,10456
11/13/2019,BRONX,,False,40.83064151,-73.87487738,10472
11/13/2019,BROOKLYN,,False,40.63827125,-73.88941906,11236
11/14/2019,BRONX,,False,40.83289521,-73.9267165,10452
11/14/2019,MANHATTAN,,True,40.86225661,-73.92629708,10040
11/14/2019,MANHATTAN,,False,40.80925862,-73.93614666,10037
11/14/2019,MANHATTAN,,False,40.80925862,-73.93614666,10037
11/15/2019,BRONX,,False,40.83026387,-73.90620683,10456
11/15/2019,BRONX,,True,40.84934074,-73.91792722,10453
11/16/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,True,40.68904894,-73.95861495,11205
11/17/2019,MANHATTAN,MULTI DWELL - PUBLIC HOUS,False,40.7970891,-73.94275039,10026
11/17/2019,BRONX,MULTI DWELL - PUBLIC HOUS,False,40.81636722,-73.86762586,10473
11/17/2019,BROOKLYN,,False,40.64696571,-74.02093918,11220
11/17/2019,BRONX,MULTI DWELL - PUBLIC HOUS,True,40.81636722,-73.86762586,10473
11/19/2019,BROOKLYN,,True,40.66553266,-73.8942421,11207
11/20/2019,BRONX,COMMERCIAL BLDG,False,40.83427204,-73.917109,10452
11/20/2019,BRONX,COMMERCIAL BLDG,True,40.83427204,-73.917109,10452
11/20/2019,BROOKLYN,,False,40.68000807,-73.92545925,11233
11/20/2019,BRONX,COMMERCIAL BLDG,True,40.83427204,-73.917109,10452
11/20/2019,BRONX,COMMERCIAL BLDG,False,40.83427204,-73.917109,10452
11/20/2019,STATEN ISLAND,MULTI DWELL - PUBLIC HOUS,False,40.5868568,-74.10082613,10304
11/21/2019,BRONX,,False,40.90395675,-73.84606166,10550
11/21/2019,BRONX,,False,40.85745374,-73.84754299,10461
11/23/2019,BROOKLYN,,False,40.64584323,-73.91220806,11236
11/23/2019,BROOKLYN,,False,40.64584323,-73.91220806,11236
11/25/2019,QUEENS,,False,40.77270716,-73.93268572,11102
11/26/2019,BROOKLYN,MULTI DWELL - PUBLIC HOUS,False,40.68753383,-73.9359547,11221
11/27/2019,BRONX,,False,40.88745837,-73.8606586,10470
11/27/2019,BRONX,,False,40.81869973,-73.91857062,10451
11/27/2019,BRONX,,False,40.82414627,-73.89294648,10459
11/27/2019,BRONX,,False,40.81869973,-73.91857062,10451
11/27/2019,BRONX,,False,40.81869973,-73.91857062,10451
11/27/2019,BRONX,,False,40.81869973,-73.91857062,10451
11/27/2019,BRONX,,False,40.82414627,-73.89294648,10459
11/27/2019,QUEENS,,False,40.67259399,-73.77514452,11434
11/27/2019,BRONX,,False,40.83080007,-73.82694699,10465
11/27/2019,BRONX,,False,40.83080007,-73.82694699,10465
11/28/2019,BROOKLYN,,False,40.66797357,-73.88319065,11207
